# Constructed from biom file
#OTU ID	mgm4517706.3	mgm4517705.3	mgm4517704.3	mgm4517707.3	ontology
K10679	0.0	0.0	0.0	3.0	Metabolism; Xenobiotics biodegradation and metabolism; 00633 Nitrotoluene degradation [PATH:ko00633]; nfnB, nfsB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]
K10712	4.0	0.0	0.0	2.0	Metabolism; Metabolism of other amino acids; 00430 Taurine and hypotaurine metabolism [PATH:ko00430]; ADO; cysteamine dioxygenase [EC:1.13.11.19]
K10719	2103.0	0.0	0.0	2079.0	Metabolism; Metabolism of terpenoids and polyketides; 00981 Insect hormone biosynthesis [PATH:ko00981]; JHEH; juvenile hormone epoxide hydrolase
K10793	8.0	0.0	0.0	8.0	Metabolism; Amino acid metabolism; 00330 Arginine and proline metabolism [PATH:ko00330]; prdA; D-proline reductase (dithiol) PrdA [EC:1.21.4.1]
K10796	0.0	6.0	0.0	0.0	Metabolism; Amino acid metabolism; 00330 Arginine and proline metabolism [PATH:ko00330]; prdE; D-proline reductase (dithiol) PrdE [EC:1.21.4.1]
K10800	0.0	1.0	0.0	0.0	Genetic Information Processing; Replication and repair; 03410 Base excision repair [PATH:ko03410]; SMUG1; single-strand selective monofunctional uracil DNA glycosylase [EC:3.2.2.-]
K10852	0.0	23.0	24.0	0.0	Metabolism; Biosynthesis of other secondary metabolites; 00311 Penicillin and cephalosporin biosynthesis [PATH:ko00311]; E2.3.1.164; isopenicillin-N N-acyltransferase [EC:2.3.1.164]
K10985	0.0	8.0	0.0	0.0	Environmental Information Processing; Membrane transport; 02060 Phosphotransferase system (PTS) [PATH:ko02060]; PTS-Gam-EIIC, agaC; PTS system, galactosamine-specific IIC component
K10986	18.0	0.0	0.0	0.0	Environmental Information Processing; Membrane transport; 02060 Phosphotransferase system (PTS) [PATH:ko02060]; PTS-Gam-EIID, agaD; PTS system, galactosamine-specific IID component
K11069	507.0	0.0	0.0	501.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; potD; spermidine/putrescine transport system substrate-binding protein
K11071	402.0	0.0	0.0	390.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; potB; spermidine/putrescine transport system permease protein
K11072	871.0	795.0	853.0	768.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; potA; spermidine/putrescine transport system ATP-binding protein [EC:3.6.3.31]
K11142	0.0	0.0	1.0	0.0	Metabolism; Amino acid metabolism; 00330 Arginine and proline metabolism [PATH:ko00330]; LAP3; cytosol aminopeptidase [EC:3.4.11.1 3.4.11.5]
K11146	0.0	0.0	0.0	4.0	Metabolism; Metabolism of cofactors and vitamins; 00830 Retinol metabolism [PATH:ko00830]; DHRS3; dehydrogenase/reductase SDR family member 3 [EC:1.1.-.-]
K11147	1176.0	0.0	0.0	0.0	Cellular Processes; Transport and catabolism; 04146 Peroxisome [PATH:ko04146]; DHRS4; dehydrogenase/reductase SDR family member 4 [EC:1.1.-.-]
K11181	0.0	0.0	0.0	2.0	Metabolism; Xenobiotics biodegradation and metabolism; 00633 Nitrotoluene degradation [PATH:ko00633]; dsrB; sulfite reductase, dissimilatory-type beta subunit [EC:1.8.99.3]
K11381	195.0	97.0	97.0	175.0	Metabolism; Amino acid metabolism; 00280 Valine, leucine and isoleucine degradation [PATH:ko00280]; E1.2.4.4C, bkdA; 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]
K11422	1705.0	0.0	1622.0	1655.0	Metabolism; Amino acid metabolism; 00310 Lysine degradation [PATH:ko00310]; SETD1, SET1; histone-lysine N-methyltransferase SETD1 [EC:2.1.1.43]
K11423	2729.0	2339.0	2624.0	2532.0	Metabolism; Amino acid metabolism; 00310 Lysine degradation [PATH:ko00310]; SETD2, SET2; histone-lysine N-methyltransferase SETD2 [EC:2.1.1.43]
K11424	182.0	0.0	0.0	0.0	Human Diseases; Cancers; 05202 Transcriptional misregulation in cancers [PATH:ko05202]; WHSC1, MMSET, NSD2; histone-lysine N-methyltransferase NSD2 [EC:2.1.1.43]
K11427	1077.0	1260.0	1428.0	1036.0	Human Diseases; Cancers; 05202 Transcriptional misregulation in cancers [PATH:ko05202]; DOT1L, DOT1; histone-lysine N-methyltransferase, H3 lysine-79 specific [EC:2.1.1.43]
K11428	3654.0	0.0	0.0	3496.0	Metabolism; Amino acid metabolism; 00310 Lysine degradation [PATH:ko00310]; SETD8; histone-lysine N-methyltransferase SETD8 [EC:2.1.1.43]
K11429	1232.0	1119.0	1203.0	1197.0	Metabolism; Amino acid metabolism; 00310 Lysine degradation [PATH:ko00310]; SUV420H; histone-lysine N-methyltransferase SUV420H [EC:2.1.1.43]
K11431	609.0	1311.0	1497.0	0.0	Metabolism; Amino acid metabolism; 00310 Lysine degradation [PATH:ko00310]; SETD7; histone-lysine N-methyltransferase SETD7 [EC:2.1.1.43]
K11433	2528.0	2502.0	2815.0	2452.0	Metabolism; Amino acid metabolism; 00310 Lysine degradation [PATH:ko00310]; SETMAR; histone-lysine N-methyltransferase SETMAR [EC:2.1.1.43]
K11440	1941.0	1679.0	1855.0	1877.0	Metabolism; Amino acid metabolism; 00260 Glycine, serine and threonine metabolism [PATH:ko00260]; gbsB; choline dehydrogenase [EC:1.1.1.1]
K11443	757.0	0.0	0.0	739.0	Cellular Processes; Cell growth and death; 04112 Cell cycle - Caulobacter [PATH:ko04112]; divK; two-component system, cell cycle response regulator DivK
K11481	3657.0	0.0	0.0	3467.0	Cellular Processes; Cell growth and death; 04114 Oocyte meiosis [PATH:ko04114]; AURKA; aurora kinase A [EC:2.7.11.1]
K11517	1017.0	0.0	0.0	0.0	Cellular Processes; Transport and catabolism; 04146 Peroxisome [PATH:ko04146]; HAO; (S)-2-hydroxy-acid oxidase [EC:1.1.3.15]
K11639	780.0	573.0	631.0	716.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; citM; Mg2+/citrate complex secondary transporter
K11688	440.0	590.0	656.0	446.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; dctP; C4-dicarboxylate-binding protein DctP
K11689	817.0	0.0	0.0	0.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; dctQ; C4-dicarboxylate transporter, DctQ subunit
K11751	4619.0	4164.0	4763.0	4576.0	Metabolism; Metabolism of cofactors and vitamins; 00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]; ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
K11752	2781.0	2889.0	3155.0	2715.0	Metabolism; Metabolism of cofactors and vitamins; 00740 Riboflavin metabolism [PATH:ko00740]; ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K11927	188.0	0.0	0.0	0.0	Genetic Information Processing; Folding, sorting and degradation; 03018 RNA degradation [PATH:ko03018]; rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]
K11953	3658.0	0.0	0.0	3469.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; cmpD; bicarbonate transport system ATP-binding protein [EC:3.6.3.-]
K11954	1016.0	0.0	0.0	0.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; K11954, natB; neutral amino acid transport system substrate-binding protein
K12122	137.0	0.0	0.0	106.0	Organismal Systems; Environmental Adaptation; 04712 Circadian rhythm - plant [PATH:ko04712]; PHYB; phytochrome B
K12124	1170.0	1262.0	1394.0	1147.0	Organismal Systems; Environmental adaptation; 04712 Circadian rhythm - plant [PATH:ko04712]; GI; GIGANTEA
K12127	1062.0	1067.0	1145.0	1083.0	Organismal Systems; Environmental adaptation; 04712 Circadian rhythm - plant [PATH:ko04712]; TOC1, APRR1; pseudo-response regulator 1
K12133	3657.0	0.0	0.0	3467.0	Organismal Systems; Environmental adaptation; 04712 Circadian rhythm - plant [PATH:ko04712]; LHY; LATE ELONGATED HYPOCOTYL
K12134	998.0	0.0	0.0	982.0	Organismal Systems; Environmental adaptation; 04712 Circadian rhythm - plant [PATH:ko04712]; CCA1; circadian clock associated 1
K12251	391.0	283.0	334.0	350.0	Metabolism; Amino acid metabolism; 00330 Arginine and proline metabolism [PATH:ko00330]; aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]
K12257	1927.0	0.0	0.0	1860.0	Environmental Information Processing; Membrane transport; 03070 Bacterial secretion system [PATH:ko03070]; secDF; SecD/SecF fusion protein
K12308	1226.0	0.0	0.0	1187.0	Metabolism; Carbohydrate metabolism; 00052 Galactose metabolism [PATH:ko00052]; bgaB, lacA; beta-galactosidase [EC:3.2.1.23]
K12344	73.0	0.0	0.0	77.0	Human Diseases; Cancers; 05215 Prostate cancer [PATH:ko05215]; SRD5A2; 3-oxo-5-alpha-steroid 4-dehydrogenase 2 [EC:1.3.99.5]
K12351	1.0	0.0	0.0	2.0	Metabolism; Lipid metabolism; 00600 Sphingolipid metabolism [PATH:ko00600]; SMPD2; sphingomyelin phosphodiesterase 2 [EC:3.1.4.12]
K12361	259.0	0.0	0.0	264.0	Environmental Information Processing; Signal transduction; 04010 MAPK signaling pathway [PATH:ko04010]; RASGRP2; RAS guanyl-releasing protein 2
K12369	521.0	0.0	0.0	0.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; dppB; dipeptide transport system permease protein
K12371	409.0	0.0	0.0	398.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; dppD; dipeptide transport system ATP-binding protein
K12372	878.0	815.0	874.0	777.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; dppF; dipeptide transport system ATP-binding protein
K12373	2536.0	863.0	935.0	2403.0	Cellular Processes; Transport and catabolism; 04142 Lysosome [PATH:ko04142]; HEXA_B; hexosaminidase [EC:3.2.1.52]
K12390	91.0	0.0	0.0	80.0	Cellular Processes; Transport and catabolism; 04142 Lysosome [PATH:ko04142]; CLN5; ceroid-lipofuscinosis neuronal protein 5
K12391	0.0	0.0	0.0	127.0	Cellular Processes; Transport and catabolism; 04142 Lysosome [PATH:ko04142]; AP1G1; AP-1 complex subunit gamma-1
K12392	148.0	0.0	0.0	0.0	Cellular Processes; Transport and catabolism; 04142 Lysosome [PATH:ko04142]; AP1B1; AP-1 complex subunit beta-1
K12400	848.0	1260.0	1411.0	845.0	Cellular Processes; Transport and catabolism; 04142 Lysosome [PATH:ko04142]; AP4E1; AP-4 complex subunit epsilon-1
K12452	302.0	599.0	662.0	330.0	Metabolism; Carbohydrate metabolism; 00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]; rfbH; CDP-6-deoxy-D-xylo-4-hexulose-3-dehydrase
K12466	0.0	0.0	0.0	90.0	Metabolism; Metabolism of terpenoids and polyketides; 00903 Limonene and pinene degradation [PATH:ko00903]; E1.1.1.275; (+)-trans-carveol dehydrogenase [EC:1.1.1.275]
K12473	0.0	0.0	0.0	16.0	Cellular Processes; Transport and catabolism; 04144 Endocytosis [PATH:ko04144]; LDLR; low-density lipoprotein receptor
K12486	256.0	0.0	0.0	0.0	Cellular Processes; Transport and catabolism; 04144 Endocytosis [PATH:ko04144]; SMAP; stromal membrane-associated protein
K12524	744.0	0.0	509.0	713.0	Metabolism; Amino acid metabolism; 00260 Glycine, serine and threonine metabolism [PATH:ko00260]; thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
K12552	340.0	0.0	0.0	388.0	Metabolism; Glycan biosynthesis and metabolism; 00550 Peptidoglycan biosynthesis [PATH:ko00550]; pbpA; penicillin-binding protein 1 [EC:3.4.-.-]
K12570	256.0	0.0	0.0	0.0	Metabolism; Biosynthesis of other secondary metabolites; 00521 Streptomycin biosynthesis [PATH:ko00521]; strA; streptomycin 6-kinase [EC:2.7.1.72]
K12574	609.0	1311.0	1499.0	0.0	Genetic Information Processing; Folding, sorting and degradation; 03018 RNA degradation [PATH:ko03018]; rnj; ribonuclease J [EC:3.1.-.-]
K12675	0.0	0.0	1.0	0.0	Metabolism; Biosynthesis of other secondary metabolites; 00331 Clavulanic acid biosynthesis [PATH:ko00331]; cs; clavaminate synthase [EC:1.14.11.21]
K12715	617.0	0.0	0.0	604.0	Metabolism; Biosynthesis of other secondary metabolites; 00401 Novobiocin biosynthesis [PATH:ko00401]; cloL; clorobiocin biosynthesis protein CloL
K12785	82.0	0.0	0.0	88.0	Human Diseases; Infectious diseases; 05100 Bacterial invasion of epithelial cells [PATH:ko05100]; espG, virA; LEE-encoded effector EspG
K12786	78.0	0.0	0.0	85.0	Human Diseases; Infectious diseases; 05130 Pathogenic Escherichia coli infection [PATH:ko05130]; espF; LEE-encoded effector EspF
K12787	78.0	0.0	0.0	85.0	Human Diseases; Infectious diseases; 05130 Pathogenic Escherichia coli infection [PATH:ko05130]; map; LEE-encoded effector Map
K12790	0.0	259.0	0.0	0.0	Human Diseases; Infectious diseases; 05130 Pathogenic Escherichia coli infection [PATH:ko05130]; eae; intimin
K12791	0.0	262.0	0.0	0.0	Human Diseases; Infectious diseases; 05130 Pathogenic Escherichia coli infection [PATH:ko05130]; ARHGEF2, GEF-H1; Rho guanine nucleotide exchange factor 2
K12794	114.0	353.0	413.0	0.0	Human Diseases; Infectious diseases; 05152 Tuberculosis [PATH:ko05152]; CARD9; caspase recruitment domain-containing protein 9
K12795	0.0	353.0	419.0	0.0	Organismal Systems; Environmental adaptation; 04626 Plant-pathogen interaction [PATH:ko04626]; SUGT1, SGT1; suppressor of G2 allele of SKP1
K12796	113.0	349.0	411.0	0.0	Organismal Systems; Immune system; 04621 NOD-like receptor signaling pathway [PATH:ko04621]; ERBB2IP, ERBIN; erbb2-interacting protein
K12797	113.0	0.0	0.0	98.0	Organismal Systems; Immune system; 04621 NOD-like receptor signaling pathway [PATH:ko04621]; CARD6; caspase recruitment domain-containing protein 6
K12814	20.0	0.0	0.0	27.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; PRP2; pre-mRNA-splicing factor ATP-dependent RNA helicase-like protein PRP2 [EC:3.6.4.13]
K12818	234.0	0.0	0.0	226.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; DHX8, PRP22; ATP-dependent RNA helicase DHX8/PRP22 [EC:3.6.4.13]
K12825	0.0	0.0	0.0	65.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; SF3A1, SAP114; splicing factor 3A subunit 1
K12826	109.0	0.0	0.0	93.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; SF3A2, SAP62; splicing factor 3A subunit 2
K12827	130.0	0.0	0.0	0.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; SF3A3, SAP61, PRP9; splicing factor 3A subunit 3
K12828	122.0	0.0	0.0	110.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; SF3B1, SAP155; splicing factor 3B subunit 1
K12832	19.0	17.0	21.0	0.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; SF3B5, SF3B10; splicing factor 3B subunit 5
K12841	0.0	5.0	0.0	0.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; CHERP; calcium homeostasis endoplasmic reticulum protein
K12845	23.0	0.0	0.0	18.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; SNU13, NHP2L; U4/U6 small nuclear ribonucleoprotein SNU13
K12846	0.0	0.0	0.0	28.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; SNRNP27; U4/U6.U5 tri-snRNP-associated protein 3
K12850	367.0	307.0	355.0	334.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; PRPF38B; pre-mRNA-splicing factor 38B
K12857	0.0	0.0	0.0	167.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; SNRNP40, PRP8BP; Prp8 binding protein
K12892	1926.0	0.0	0.0	1860.0	Genetic Information Processing; Transcription; 03040 Spliceosome [PATH:ko03040]; SFRS3; splicing factor, arginine/serine-rich 3
K12903	3267.0	3187.0	3652.0	3144.0	Metabolism; Metabolism of other amino acids; 00440 Phosphonate and phosphinate metabolism [PATH:ko00440]; fom4; 2-hydroxypropylphosphonate epoxidase [EC:1.14.19.7]
K12907	1561.0	0.0	0.0	1516.0	Metabolism; Metabolism of other amino acids; 00440 Phosphonate and phosphinate metabolism [PATH:ko00440]; phpJ; aldehyde dehydrogenase
K12929	591.0	0.0	0.0	0.0	Metabolism; Metabolism of terpenoids and polyketides; 00904 Diterpenoid biosynthesis [PATH:ko00904]; E4.2.3.8; casbene synthase [EC:4.2.3.8]
K12932	0.0	0.0	0.0	4.0	Metabolism; Biosynthesis of other secondary metabolites; 00942 Anthocyanin biosynthesis [PATH:ko00942]; 3MaT2; anthocyanidin 3-O-glucoside-3'',6''-O-dimalonyltransferase [EC:2.3.1.-]
K12971	5.0	51.0	54.0	0.0	Organismal Systems; Immune system; 04623 Cytosolic DNA-sensing pathway [PATH:ko04623]; IFI202; interferon-activable protein 202
K13043	393.0	199.0	210.0	413.0	Metabolism; Amino acid metabolism; 00330 Arginine and proline metabolism [PATH:ko00330]; argF2; N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11]
K13072	224.0	0.0	0.0	200.0	Environmental Information Processing; Signaling molecules and interaction; 04060 Cytokine-cytokine receptor interaction [PATH:ko04060]; CCL25; C-C motif chemokine 25
K13073	997.0	0.0	0.0	939.0	Organismal Systems; Immune system; 04672 Intestinal immune network for IgA production [PATH:ko04672]; PIGR; polymeric immunoglobulin receptor
K13126	234.0	0.0	0.0	193.0	Genetic Information Processing; Folding, sorting and degradation; 03018 RNA degradation [PATH:ko03018]; PABPC; polyadenylate-binding protein
K13129	261.0	0.0	0.0	220.0	Genetic Information Processing; Translation; 03013 RNA transport [PATH:ko03013]; SMN; survival motor neuron protein
K13130	75.0	0.0	0.0	72.0	Genetic Information Processing; Translation; 03013 RNA transport [PATH:ko03013]; SIP1, GEMIN2; survival of motor neuron protein-interacting protein 1
K13230	37.0	0.0	0.0	22.0	Metabolism; Biosynthesis of other secondary metabolites; 00402 Benzoxazinoid biosynthesis [PATH:ko00402]; BX7; 2,4,7-trihydroxy-1,4-benzoxazin-3-one-glucoside 7-O-methyltransferase [EC:2.1.1.241]
K13320	63.0	155.0	167.0	69.0	Metabolism; Metabolism of terpenoids and polyketides; 00522 Biosynthesis of 12-, 14- and 16-membered macrolides [PATH:ko00522]; oleY; L-olivosyl-oleandolide 3-O-methyltransferase [EC:2.1.1.239]
K13325	409.0	835.0	937.0	380.0	Metabolism; Metabolism of terpenoids and polyketides; 00523 Polyketide sugar unit biosynthesis [PATH:ko00523]; megDII; dTDP-3-keto-6-deoxyhexose 3-aminotransaminase
K13330	4.0	0.0	0.0	0.0	Metabolism; Metabolism of terpenoids and polyketides; 00523 Polyketide sugar unit biosynthesis [PATH:ko00523]; spnS; N-dimethyltransferase
K13358	4.0	0.0	0.0	0.0	Organismal Systems; Excretory system; 04960 Aldosterone-regulated sodium reabsorption [PATH:ko04960]; SLC9A3R2, NHERF2; Na(+)/H(+) exchange regulatory cofactor NHE-RF2
K13378	388.0	0.0	0.0	354.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:1.6.5.3]
K13432	3252.0	3482.0	3832.0	3095.0	Organismal Systems; Environmental adaptation; 04626 Plant-pathogen interaction [PATH:ko04626]; PTI4; pathogenesis-related genes transcriptional activator PTI4
